Accession,Organism_Name,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Length,Nuc_Completeness,Geo_Location,Host,Isolation_Source,Collection_Date
FJ687426,dengue virus type I,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., de Bosch,N., Rothman,A., Jarman,R., Nusbaum,C., Bosch,I., Birren,B.",Broad Institute of MIT and Harvard,USA,3/4/09,DENV-1/TH/BID-V2269/2001,Orthoflavivirus denguei,10676,complete,Thailand,Homo sapiens,,2001
FJ687427,dengue virus type I,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., de Bosch,N., Rothman,A., Jarman,R., Nusbaum,C., Bosch,I., Birren,B.",Broad Institute of MIT and Harvard,USA,3/4/09,DENV-1/TH/BID-V2270/2001,Orthoflavivirus denguei,10672,complete,Thailand,Homo sapiens,,2001
FJ687428,dengue virus type I,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., de Bosch,N., Rothman,A., Jarman,R., Nusbaum,C., Bosch,I., Birren,B.",Broad Institute of MIT and Harvard,USA,3/4/09,DENV-1/TH/BID-V2271/2001,Orthoflavivirus denguei,10677,complete,Thailand,Homo sapiens,,2001
FJ687429,dengue virus type I,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., de Bosch,N., Rothman,A., Jarman,R., Nusbaum,C., Bosch,I., Birren,B.",Broad Institute of MIT and Harvard,USA,3/4/09,DENV-1/TH/BID-V2272/2001,Orthoflavivirus denguei,10676,complete,Thailand,Homo sapiens,,2001
FJ687430,dengue virus type I,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., de Bosch,N., Rothman,A., Jarman,R., Nusbaum,C., Bosch,I., Birren,B.",Broad Institute of MIT and Harvard,USA,3/4/09,DENV-1/TH/BID-V2274/2001,Orthoflavivirus denguei,10676,complete,Thailand,Homo sapiens,,2001
FJ687431,dengue virus type I,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., de Bosch,N., Rothman,A., Jarman,R., Nusbaum,C., Bosch,I., Birren,B.",Broad Institute of MIT and Harvard,USA,3/4/09,DENV-1/TH/BID-V2275/2001,Orthoflavivirus denguei,10676,complete,Thailand,Homo sapiens,,2001
FJ687432,dengue virus type I,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., de Bosch,N., Rothman,A., Jarman,R., Nusbaum,C., Bosch,I., Birren,B.",Broad Institute of MIT and Harvard,USA,3/4/09,DENV-1/TH/BID-V2276/2001,Orthoflavivirus denguei,10690,complete,Thailand,Homo sapiens,,2001
FJ687433,dengue virus type I,"Henn,M.R., Schmidt,D., Young,S., Koehrsen,M., Jaffe,D., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Champion,M., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Comach,G., de Bosch,N., Rothman,A., Jarman,R., Nusbaum,C., Bosch,I., Birren,B.",Broad Institute of MIT and Harvard,USA,3/4/09,DENV-1/TH/BID-V2277/2001,Orthoflavivirus denguei,10673,complete,Thailand,Homo sapiens,,2001
FJ432723,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1771/2007,Orthoflavivirus denguei,10690,complete,Vietnam,Homo sapiens,blood,2007
FJ432725,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1779/2007,Orthoflavivirus denguei,10676,complete,Vietnam,Homo sapiens,blood,2007
FJ432727,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1782/2007,Orthoflavivirus denguei,10688,complete,Vietnam,Homo sapiens,blood,2007
FJ432729,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1784/2007,Orthoflavivirus denguei,10689,complete,Vietnam,Homo sapiens,blood,2007
FJ432730,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1785/2007,Orthoflavivirus denguei,10688,complete,Vietnam,Homo sapiens,blood,2007
FJ432732,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1787/2007,Orthoflavivirus denguei,10713,complete,Vietnam,Homo sapiens,blood,2007
FJ432733,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1788/2007,Orthoflavivirus denguei,10689,complete,Vietnam,Homo sapiens,blood,2007
FJ432734,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1792/2007,Orthoflavivirus denguei,10689,complete,Vietnam,Homo sapiens,blood,2007
FJ432735,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1793/2007,Orthoflavivirus denguei,10690,complete,Vietnam,Homo sapiens,blood,2007
FJ432736,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1795/2007,Orthoflavivirus denguei,10690,complete,Vietnam,Homo sapiens,blood,2007
FJ432737,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1798/2007,Orthoflavivirus denguei,10690,complete,Vietnam,Homo sapiens,blood,2007
FJ432738,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1800/2007,Orthoflavivirus denguei,10689,complete,Vietnam,Homo sapiens,blood,2007
FJ432739,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1802/2007,Orthoflavivirus denguei,10690,complete,Vietnam,Homo sapiens,blood,2007
FJ432740,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1805/2007,Orthoflavivirus denguei,10682,complete,Vietnam,Homo sapiens,blood,2007
FJ432742,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1811/2007,Orthoflavivirus denguei,10671,complete,Vietnam,Homo sapiens,blood,2007
FJ432744,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1820/2007,Orthoflavivirus denguei,10690,complete,Vietnam,Homo sapiens,blood,2007
FJ432745,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1823/2007,Orthoflavivirus denguei,10680,complete,Vietnam,Homo sapiens,blood,2007
FJ432746,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1827/2007,Orthoflavivirus denguei,10684,complete,Vietnam,Homo sapiens,blood,2007
FJ432747,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1832/2007,Orthoflavivirus denguei,10690,complete,Vietnam,Homo sapiens,blood,2007
FJ432748,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1834/2007,Orthoflavivirus denguei,10675,complete,Vietnam,Homo sapiens,blood,2007
FJ432749,dengue virus type I,"Henn,M.R., Young,S., Kodira,C., Koehrsen,M., Jaffe,D., Berlin,A., Heiman,D., Hepburn,T., Sykes,S., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Howarth,C., Jen,D., Larson,L., Lewis,B., Montgomery,P., Park,D., Pearson,M., Richards,J., Roberts,A., Sisk,P., Stolte,C., White,J., Zeng,Q., Yandava,C., Oleary,S., Alvarado,L., Alvarez,P., Brockman,W., Butler,J., Gnerre,S., Grabherr,M., Kleber,M., Mauceli,E., MacCallum,I., Vu,H.T., Nguyen,Q.H., Nguyen,Q.T., Duong,P.H., Tran,H.T., Nguyen,L.T.M., Nguyen,L.P.H., Lander,E., Galagan,J., Nusbaum,C., Simmons,C.P., Birren,B.",Broad Institute of MIT and Harvard,USA,1/26/09,DENV-1/VN/BID-V1836/2007,Orthoflavivirus denguei,10690,complete,Vietnam,Homo sapiens,blood,2007
